#source_node	source_class	dest_node	dest_class	edge_class
526	h	164	s	h-s
629	h	59	s	h-s
629	h	81	s	h-s
629	h	145	s	h-s
630	h	91	s	h-s
501	h	91	s	h-s
629	h	91	s	h-s
424	h	12	s	h-s
368	h	236	s	h-s
404	h	236	s	h-s
473	h	98	s	h-s
475	h	98	s	h-s
520	h	249	s	h-s
371	h	249	s	h-s
516	h	249	s	h-s
449	h	249	s	h-s
404	h	249	s	h-s
400	h	249	s	h-s
385	h	249	s	h-s
398	h	249	s	h-s
611	h	249	s	h-s
387	h	249	s	h-s
405	h	249	s	h-s
406	h	249	s	h-s
416	h	93	s	h-s
410	h	25	s	h-s
396	h	3	s	h-s
445	h	240	s	h-s
367	h	240	s	h-s
608	h	240	s	h-s
456	h	55	s	h-s
506	h	254	s	h-s
477	h	254	s	h-s
435	h	254	s	h-s
736	h	31	s	h-s
567	h	31	s	h-s
509	h	238	s	h-s
785	h	238	s	h-s
478	h	238	s	h-s
378	h	238	s	h-s
538	h	75	s	h-s
538	h	87	s	h-s
503	h	87	s	h-s
526	h	12	s	h-s
419	h	2	s	h-s
417	h	239	s	h-s
571	h	239	s	h-s
457	h	23	s	h-s
731	h	14	s	h-s
371	h	172	s	h-s
543	h	172	s	h-s
614	h	172	s	h-s
406	h	172	s	h-s
750	h	67	s	h-s
721	h	89	s	h-s
750	h	89	s	h-s
409	h	89	s	h-s
594	h	64	s	h-s
426	h	64	s	h-s
781	h	67	s	h-s
783	h	67	s	h-s
486	h	102	s	h-s
413	h	102	s	h-s
908	h	102	s	h-s
603	h	102	s	h-s
396	h	102	s	h-s
420	h	102	s	h-s
490	h	102	s	h-s
908	h	5	s	h-s
371	h	78	s	h-s
1013	h	23	s	h-s
1013	h	14	s	h-s
507	h	231	s	h-s
583	h	231	s	h-s
740	h	57	s	h-s
899	h	57	s	h-s
568	h	57	s	h-s
434	h	57	s	h-s
740	h	198	s	h-s
899	h	198	s	h-s
568	h	198	s	h-s
434	h	198	s	h-s
403	h	119	s	h-s
656	h	49	s	h-s
781	h	27	s	h-s
520	h	88	s	h-s
360	h	88	s	h-s
363	h	88	s	h-s
365	h	88	s	h-s
430	h	88	s	h-s
669	h	105	s	h-s
667	h	11	s	h-s
370	h	139	s	h-s
433	h	139	s	h-s
523	h	139	s	h-s
435	h	139	s	h-s
841	h	139	s	h-s
760	h	70	s	h-s
796	h	103	s	h-s
471	h	103	s	h-s
519	h	103	s	h-s
386	h	156	s	h-s
730	h	81	s	h-s
383	h	330	s	h-s
476	h	330	s	h-s
384	h	330	s	h-s
376	h	330	s	h-s
428	h	330	s	h-s
520	h	330	s	h-s
387	h	330	s	h-s
470	h	115	s	h-s
678	h	103	s	h-s
366	h	103	s	h-s
678	h	107	s	h-s
678	h	194	s	h-s
383	h	193	s	h-s
391	h	193	s	h-s
476	h	193	s	h-s
431	h	193	s	h-s
468	h	193	s	h-s
433	h	193	s	h-s
429	h	193	s	h-s
479	h	193	s	h-s
450	h	193	s	h-s
676	h	193	s	h-s
530	h	193	s	h-s
440	h	193	s	h-s
531	h	193	s	h-s
435	h	193	s	h-s
400	h	193	s	h-s
458	h	193	s	h-s
517	h	193	s	h-s
437	h	193	s	h-s
757	h	193	s	h-s
564	h	193	s	h-s
444	h	193	s	h-s
536	h	193	s	h-s
438	h	193	s	h-s
447	h	193	s	h-s
414	h	106	s	h-s
450	h	106	s	h-s
676	h	106	s	h-s
530	h	106	s	h-s
513	h	106	s	h-s
418	h	106	s	h-s
458	h	106	s	h-s
517	h	106	s	h-s
481	h	106	s	h-s
401	h	106	s	h-s
454	h	106	s	h-s
367	h	60	s	h-s
450	h	250	s	h-s
658	h	250	s	h-s
496	h	250	s	h-s
385	h	250	s	h-s
424	h	250	s	h-s
659	h	250	s	h-s
454	h	250	s	h-s
367	h	250	s	h-s
420	h	250	s	h-s
455	h	65	s	h-s
455	h	154	s	h-s
369	h	184	s	h-s
400	h	107	s	h-s
520	h	123	s	h-s
498	h	149	s	h-s
410	h	200	s	h-s
468	h	200	s	h-s
610	h	200	s	h-s
400	h	200	s	h-s
424	h	200	s	h-s
434	h	54	s	h-s
389	h	33	s	h-s
364	h	53	s	h-s
458	h	53	s	h-s
665	h	43	s	h-s
453	h	43	s	h-s
489	h	43	s	h-s
509	h	148	s	h-s
645	h	148	s	h-s
545	h	148	s	h-s
587	h	148	s	h-s
687	h	148	s	h-s
691	h	148	s	h-s
510	h	107	s	h-s
570	h	3	s	h-s
501	h	11	s	h-s
498	h	21	s	h-s
623	h	11	s	h-s
453	h	153	s	h-s
368	h	262	s	h-s
433	h	262	s	h-s
413	h	262	s	h-s
530	h	262	s	h-s
435	h	262	s	h-s
490	h	262	s	h-s
583	h	52	s	h-s
781	h	190	s	h-s
381	h	190	s	h-s
507	h	190	s	h-s
726	h	190	s	h-s
498	h	190	s	h-s
837	h	190	s	h-s
734	h	36	s	h-s
735	h	36	s	h-s
734	h	79	s	h-s
697	h	79	s	h-s
735	h	79	s	h-s
721	h	173	s	h-s
385	h	173	s	h-s
419	h	173	s	h-s
437	h	173	s	h-s
409	h	173	s	h-s
438	h	173	s	h-s
406	h	173	s	h-s
476	h	121	s	h-s
417	h	121	s	h-s
570	h	121	s	h-s
438	h	121	s	h-s
647	h	44	s	h-s
448	h	44	s	h-s
647	h	48	s	h-s
647	h	13	s	h-s
647	h	52	s	h-s
647	h	20	s	h-s
1079	h	58	s	h-s
580	h	94	s	h-s
670	h	94	s	h-s
499	h	94	s	h-s
669	h	44	s	h-s
670	h	44	s	h-s
915	h	44	s	h-s
667	h	343	s	h-s
580	h	343	s	h-s
669	h	343	s	h-s
504	h	343	s	h-s
670	h	343	s	h-s
915	h	343	s	h-s
499	h	343	s	h-s
950	h	18	s	h-s
489	h	18	s	h-s
950	h	21	s	h-s
471	h	55	s	h-s
409	h	109	s	h-s
850	h	40	s	h-s
496	h	120	s	h-s
538	h	120	s	h-s
397	h	145	s	h-s
487	h	103	s	h-s
608	h	103	s	h-s
360	h	344	s	h-s
510	h	344	s	h-s
476	h	344	s	h-s
375	h	344	s	h-s
376	h	344	s	h-s
610	h	344	s	h-s
417	h	344	s	h-s
570	h	344	s	h-s
583	h	344	s	h-s
424	h	344	s	h-s
510	h	168	s	h-s
570	h	168	s	h-s
424	h	168	s	h-s
610	h	28	s	h-s
804	h	49	s	h-s
710	h	8	s	h-s
557	h	193	s	h-s
567	h	193	s	h-s
516	h	193	s	h-s
376	h	193	s	h-s
510	h	193	s	h-s
566	h	193	s	h-s
604	h	193	s	h-s
894	h	54	s	h-s
894	h	245	s	h-s
364	h	245	s	h-s
839	h	245	s	h-s
500	h	227	s	h-s
1013	h	35	s	h-s
560	h	201	s	h-s
744	h	201	s	h-s
686	h	201	s	h-s
514	h	201	s	h-s
700	h	201	s	h-s
590	h	8	s	h-s
504	h	277	s	h-s
375	h	277	s	h-s
460	h	277	s	h-s
404	h	277	s	h-s
698	h	277	s	h-s
607	h	277	s	h-s
366	h	277	s	h-s
515	h	277	s	h-s
711	h	61	s	h-s
726	h	5	s	h-s
401	h	71	s	h-s
540	h	285	s	h-s
484	h	285	s	h-s
540	h	285	s	h-s
1080	h	0	s	h-s
484	h	110	s	h-s
421	h	117	s	h-s
703	h	117	s	h-s
507	h	117	s	h-s
421	h	69	s	h-s
703	h	69	s	h-s
839	h	69	s	h-s
520	h	69	s	h-s
411	h	4	s	h-s
887	h	4	s	h-s
610	h	4	s	h-s
364	h	4	s	h-s
1080	h	4	s	h-s
494	h	16	s	h-s
741	h	70	s	h-s
660	h	70	s	h-s
369	h	130	s	h-s
487	h	130	s	h-s
678	h	130	s	h-s
533	h	104	s	h-s
1081	h	27	s	h-s
1081	h	16	s	h-s
521	h	170	s	h-s
395	h	170	s	h-s
536	h	170	s	h-s
698	h	23	s	h-s
698	h	14	s	h-s
465	h	60	s	h-s
435	h	111	s	h-s
433	h	187	s	h-s
530	h	187	s	h-s
410	h	187	s	h-s
880	h	15	s	h-s
519	h	15	s	h-s
880	h	123	s	h-s
554	h	123	s	h-s
880	h	76	s	h-s
554	h	76	s	h-s
880	h	52	s	h-s
554	h	52	s	h-s
371	h	345	s	h-s
509	h	345	s	h-s
369	h	345	s	h-s
428	h	345	s	h-s
387	h	345	s	h-s
370	h	345	s	h-s
405	h	345	s	h-s
420	h	345	s	h-s
378	h	345	s	h-s
878	h	103	s	h-s
879	h	103	s	h-s
880	h	103	s	h-s
554	h	103	s	h-s
490	h	103	s	h-s
878	h	14	s	h-s
879	h	14	s	h-s
878	h	19	s	h-s
879	h	19	s	h-s
880	h	19	s	h-s
630	h	105	s	h-s
448	h	92	s	h-s
845	h	67	s	h-s
845	h	89	s	h-s
427	h	129	s	h-s
398	h	129	s	h-s
430	h	129	s	h-s
498	h	54	s	h-s
615	h	13	s	h-s
730	h	35	s	h-s
420	h	89	s	h-s
468	h	174	s	h-s
468	h	100	s	h-s
480	h	119	s	h-s
416	h	14	s	h-s
610	h	254	s	h-s
440	h	254	s	h-s
388	h	254	s	h-s
479	h	113	s	h-s
576	h	113	s	h-s
468	h	49	s	h-s
396	h	49	s	h-s
863	h	24	s	h-s
643	h	53	s	h-s
587	h	53	s	h-s
687	h	53	s	h-s
465	h	35	s	h-s
654	h	8	s	h-s
700	h	67	s	h-s
587	h	50	s	h-s
667	h	52	s	h-s
805	h	30	s	h-s
566	h	127	s	h-s
544	h	73	s	h-s
643	h	73	s	h-s
610	h	149	s	h-s
850	h	36	s	h-s
588	h	79	s	h-s
396	h	79	s	h-s
540	h	134	s	h-s
540	h	134	s	h-s
391	h	95	s	h-s
368	h	95	s	h-s
427	h	95	s	h-s
449	h	95	s	h-s
361	h	95	s	h-s
366	h	95	s	h-s
473	h	95	s	h-s
515	h	95	s	h-s
475	h	95	s	h-s
377	h	95	s	h-s
510	h	211	s	h-s
549	h	211	s	h-s
400	h	211	s	h-s
436	h	211	s	h-s
366	h	211	s	h-s
430	h	211	s	h-s
405	h	211	s	h-s
460	h	121	s	h-s
724	h	52	s	h-s
606	h	4	s	h-s
659	h	4	s	h-s
588	h	61	s	h-s
389	h	61	s	h-s
615	h	21	s	h-s
509	h	76	s	h-s
923	h	76	s	h-s
587	h	76	s	h-s
378	h	76	s	h-s
590	h	23	s	h-s
590	h	14	s	h-s
590	h	57	s	h-s
1083	h	5	s	h-s
863	h	122	s	h-s
577	h	122	s	h-s
863	h	67	s	h-s
801	h	111	s	h-s
424	h	162	s	h-s
786	h	14	s	h-s
630	h	7	s	h-s
468	h	180	s	h-s
669	h	17	s	h-s
487	h	7	s	h-s
375	h	346	s	h-s
376	h	346	s	h-s
480	h	346	s	h-s
428	h	346	s	h-s
390	h	346	s	h-s
641	h	90	s	h-s
854	h	90	s	h-s
845	h	90	s	h-s
610	h	90	s	h-s
820	h	90	s	h-s
547	h	90	s	h-s
457	h	35	s	h-s
440	h	220	s	h-s
544	h	40	s	h-s
623	h	40	s	h-s
624	h	3	s	h-s
363	h	70	s	h-s
365	h	70	s	h-s
840	h	16	s	h-s
431	h	63	s	h-s
416	h	63	s	h-s
674	h	63	s	h-s
431	h	4	s	h-s
416	h	4	s	h-s
674	h	4	s	h-s
508	h	241	s	h-s
721	h	241	s	h-s
550	h	129	s	h-s
521	h	156	s	h-s
384	h	156	s	h-s
550	h	156	s	h-s
436	h	156	s	h-s
474	h	156	s	h-s
655	h	205	s	h-s
615	h	205	s	h-s
497	h	205	s	h-s
539	h	23	s	h-s
491	h	131	s	h-s
491	h	56	s	h-s
491	h	53	s	h-s
710	h	87	s	h-s
468	h	87	s	h-s
734	h	115	s	h-s
360	h	115	s	h-s
433	h	115	s	h-s
881	h	115	s	h-s
735	h	115	s	h-s
568	h	39	s	h-s
408	h	244	s	h-s
534	h	88	s	h-s
534	h	15	s	h-s
535	h	15	s	h-s
528	h	0	s	h-s
697	h	52	s	h-s
561	h	164	s	h-s
718	h	164	s	h-s
431	h	164	s	h-s
531	h	164	s	h-s
999	h	164	s	h-s
386	h	164	s	h-s
534	h	164	s	h-s
420	h	164	s	h-s
718	h	82	s	h-s
431	h	82	s	h-s
753	h	82	s	h-s
531	h	82	s	h-s
999	h	82	s	h-s
534	h	82	s	h-s
718	h	67	s	h-s
810	h	67	s	h-s
999	h	67	s	h-s
534	h	67	s	h-s
718	h	89	s	h-s
810	h	89	s	h-s
753	h	89	s	h-s
531	h	89	s	h-s
999	h	89	s	h-s
534	h	89	s	h-s
635	h	89	s	h-s
561	h	140	s	h-s
718	h	140	s	h-s
431	h	140	s	h-s
371	h	140	s	h-s
810	h	140	s	h-s
369	h	140	s	h-s
753	h	140	s	h-s
531	h	140	s	h-s
999	h	140	s	h-s
534	h	140	s	h-s
635	h	140	s	h-s
420	h	140	s	h-s
371	h	149	s	h-s
450	h	149	s	h-s
507	h	149	s	h-s
568	h	25	s	h-s
415	h	25	s	h-s
495	h	25	s	h-s
463	h	187	s	h-s
361	h	187	s	h-s
363	h	187	s	h-s
365	h	187	s	h-s
700	h	10	s	h-s
463	h	235	s	h-s
700	h	235	s	h-s
470	h	235	s	h-s
568	h	33	s	h-s
676	h	98	s	h-s
470	h	149	s	h-s
995	h	22	s	h-s
793	h	22	s	h-s
516	h	92	s	h-s
640	h	10	s	h-s
471	h	50	s	h-s
840	h	43	s	h-s
840	h	180	s	h-s
496	h	180	s	h-s
761	h	18	s	h-s
543	h	18	s	h-s
600	h	18	s	h-s
726	h	18	s	h-s
631	h	18	s	h-s
633	h	18	s	h-s
558	h	82	s	h-s
558	h	11	s	h-s
521	h	111	s	h-s
670	h	111	s	h-s
581	h	111	s	h-s
451	h	65	s	h-s
529	h	31	s	h-s
790	h	185	s	h-s
724	h	185	s	h-s
588	h	141	s	h-s
588	h	19	s	h-s
760	h	121	s	h-s
737	h	63	s	h-s
559	h	87	s	h-s
607	h	87	s	h-s
440	h	162	s	h-s
860	h	82	s	h-s
476	h	212	s	h-s
414	h	212	s	h-s
375	h	212	s	h-s
510	h	212	s	h-s
423	h	212	s	h-s
446	h	212	s	h-s
414	h	194	s	h-s
453	h	94	s	h-s
708	h	44	s	h-s
808	h	44	s	h-s
630	h	182	s	h-s
897	h	66	s	h-s
418	h	66	s	h-s
608	h	66	s	h-s
560	h	32	s	h-s
434	h	45	s	h-s
584	h	73	s	h-s
785	h	180	s	h-s
450	h	180	s	h-s
499	h	28	s	h-s
384	h	68	s	h-s
440	h	68	s	h-s
474	h	68	s	h-s
645	h	8	s	h-s
477	h	181	s	h-s
435	h	181	s	h-s
477	h	66	s	h-s
435	h	167	s	h-s
388	h	167	s	h-s
446	h	167	s	h-s
561	h	123	s	h-s
478	h	123	s	h-s
540	h	123	s	h-s
549	h	12	s	h-s
975	h	141	s	h-s
683	h	18	s	h-s
598	h	19	s	h-s
567	h	69	s	h-s
541	h	69	s	h-s
487	h	66	s	h-s
476	h	215	s	h-s
414	h	215	s	h-s
477	h	16	s	h-s
546	h	126	s	h-s
753	h	9	s	h-s
526	h	9	s	h-s
608	h	9	s	h-s
503	h	111	s	h-s
1083	h	135	s	h-s
796	h	176	s	h-s
549	h	176	s	h-s
620	h	176	s	h-s
414	h	251	s	h-s
493	h	251	s	h-s
635	h	251	s	h-s
391	h	267	s	h-s
375	h	267	s	h-s
460	h	267	s	h-s
376	h	267	s	h-s
398	h	267	s	h-s
366	h	267	s	h-s
515	h	159	s	h-s
466	h	126	s	h-s
525	h	297	s	h-s
417	h	297	s	h-s
400	h	297	s	h-s
513	h	297	s	h-s
497	h	297	s	h-s
443	h	297	s	h-s
520	h	126	s	h-s
544	h	126	s	h-s
729	h	126	s	h-s
623	h	126	s	h-s
780	h	56	s	h-s
700	h	56	s	h-s
761	h	40	s	h-s
645	h	75	s	h-s
506	h	75	s	h-s
790	h	67	s	h-s
693	h	67	s	h-s
694	h	67	s	h-s
470	h	50	s	h-s
457	h	108	s	h-s
364	h	108	s	h-s
364	h	26	s	h-s
781	h	156	s	h-s
768	h	156	s	h-s
781	h	3	s	h-s
768	h	3	s	h-s
768	h	11	s	h-s
598	h	49	s	h-s
845	h	10	s	h-s
510	h	104	s	h-s
744	h	48	s	h-s
578	h	48	s	h-s
466	h	36	s	h-s
908	h	32	s	h-s
1020	h	32	s	h-s
733	h	108	s	h-s
1078	h	122	s	h-s
954	h	122	s	h-s
1078	h	106	s	h-s
954	h	106	s	h-s
675	h	23	s	h-s
900	h	112	s	h-s
373	h	43	s	h-s
1084	h	0	s	h-s
807	h	0	s	h-s
525	h	73	s	h-s
540	h	188	s	h-s
383	h	188	s	h-s
810	h	188	s	h-s
676	h	9	s	h-s
647	h	75	s	h-s
655	h	76	s	h-s
740	h	22	s	h-s
489	h	22	s	h-s
689	h	0	s	h-s
620	h	57	s	h-s
686	h	57	s	h-s
727	h	121	s	h-s
728	h	121	s	h-s
727	h	141	s	h-s
860	h	141	s	h-s
728	h	141	s	h-s
536	h	59	s	h-s
839	h	17	s	h-s
718	h	347	s	h-s
450	h	347	s	h-s
531	h	347	s	h-s
533	h	347	s	h-s
503	h	347	s	h-s
643	h	347	s	h-s
481	h	6	s	h-s
790	h	6	s	h-s
439	h	119	s	h-s
441	h	119	s	h-s
463	h	223	s	h-s
416	h	223	s	h-s
575	h	223	s	h-s
570	h	223	s	h-s
409	h	223	s	h-s
405	h	223	s	h-s
410	h	223	s	h-s
510	h	37	s	h-s
541	h	37	s	h-s
446	h	37	s	h-s
853	h	58	s	h-s
641	h	58	s	h-s
531	h	58	s	h-s
360	h	209	s	h-s
508	h	209	s	h-s
375	h	209	s	h-s
436	h	209	s	h-s
438	h	209	s	h-s
708	h	69	s	h-s
796	h	123	s	h-s
703	h	53	s	h-s
526	h	65	s	h-s
526	h	91	s	h-s
560	h	225	s	h-s
490	h	225	s	h-s
408	h	225	s	h-s
490	h	225	s	h-s
560	h	235	s	h-s
624	h	116	s	h-s
708	h	34	s	h-s
540	h	69	s	h-s
808	h	69	s	h-s
540	h	69	s	h-s
578	h	18	s	h-s
578	h	21	s	h-s
598	h	98	s	h-s
616	h	98	s	h-s
684	h	98	s	h-s
431	h	141	s	h-s
486	h	109	s	h-s
695	h	109	s	h-s
515	h	109	s	h-s
741	h	120	s	h-s
553	h	120	s	h-s
660	h	120	s	h-s
500	h	111	s	h-s
706	h	111	s	h-s
916	h	149	s	h-s
366	h	149	s	h-s
541	h	43	s	h-s
525	h	28	s	h-s
503	h	19	s	h-s
455	h	17	s	h-s
381	h	5	s	h-s
423	h	114	s	h-s
646	h	8	s	h-s
681	h	8	s	h-s
543	h	77	s	h-s
516	h	128	s	h-s
1047	h	31	s	h-s
1047	h	0	s	h-s
969	h	24	s	h-s
417	h	158	s	h-s
570	h	158	s	h-s
520	h	158	s	h-s
426	h	158	s	h-s
573	h	153	s	h-s
594	h	108	s	h-s
771	h	8	s	h-s
594	h	26	s	h-s
564	h	7	s	h-s
564	h	124	s	h-s
446	h	124	s	h-s
519	h	122	s	h-s
1085	h	147	s	h-s
795	h	61	s	h-s
660	h	65	s	h-s
509	h	246	s	h-s
689	h	246	s	h-s
690	h	246	s	h-s
586	h	246	s	h-s
423	h	246	s	h-s
587	h	246	s	h-s
499	h	246	s	h-s
687	h	246	s	h-s
500	h	52	s	h-s
508	h	74	s	h-s
379	h	109	s	h-s
485	h	109	s	h-s
760	h	109	s	h-s
427	h	134	s	h-s
409	h	134	s	h-s
418	h	77	s	h-s
529	h	25	s	h-s
553	h	12	s	h-s
540	h	97	s	h-s
484	h	97	s	h-s
507	h	97	s	h-s
540	h	97	s	h-s
630	h	97	s	h-s
527	h	3	s	h-s
693	h	3	s	h-s
694	h	3	s	h-s
527	h	4	s	h-s
693	h	4	s	h-s
694	h	4	s	h-s
579	h	124	s	h-s
508	h	81	s	h-s
700	h	81	s	h-s
735	h	81	s	h-s
504	h	37	s	h-s
530	h	37	s	h-s
700	h	37	s	h-s
366	h	37	s	h-s
735	h	37	s	h-s
447	h	37	s	h-s
504	h	35	s	h-s
700	h	35	s	h-s
735	h	35	s	h-s
710	h	67	s	h-s
598	h	67	s	h-s
560	h	28	s	h-s
710	h	28	s	h-s
560	h	19	s	h-s
710	h	19	s	h-s
729	h	19	s	h-s
588	h	39	s	h-s
525	h	276	s	h-s
547	h	276	s	h-s
726	h	31	s	h-s
697	h	32	s	h-s
910	h	67	s	h-s
609	h	67	s	h-s
910	h	89	s	h-s
609	h	89	s	h-s
910	h	26	s	h-s
910	h	19	s	h-s
1086	h	82	s	h-s
1086	h	11	s	h-s
1086	h	0	s	h-s
617	h	33	s	h-s
594	h	56	s	h-s
431	h	122	s	h-s
464	h	16	s	h-s
839	h	16	s	h-s
496	h	59	s	h-s
498	h	59	s	h-s
378	h	59	s	h-s
498	h	194	s	h-s
468	h	309	s	h-s
544	h	45	s	h-s
506	h	45	s	h-s
378	h	45	s	h-s
630	h	6	s	h-s
658	h	27	s	h-s
813	h	43	s	h-s
479	h	60	s	h-s
576	h	60	s	h-s
754	h	60	s	h-s
813	h	60	s	h-s
437	h	60	s	h-s
479	h	17	s	h-s
576	h	17	s	h-s
754	h	17	s	h-s
813	h	17	s	h-s
718	h	69	s	h-s
433	h	69	s	h-s
750	h	69	s	h-s
756	h	36	s	h-s
747	h	24	s	h-s
710	h	98	s	h-s
883	h	72	s	h-s
469	h	319	s	h-s
597	h	319	s	h-s
618	h	319	s	h-s
649	h	319	s	h-s
687	h	319	s	h-s
611	h	131	s	h-s
613	h	131	s	h-s
613	h	116	s	h-s
616	h	254	s	h-s
538	h	254	s	h-s
495	h	153	s	h-s
740	h	47	s	h-s
707	h	149	s	h-s
449	h	149	s	h-s
417	h	123	s	h-s
403	h	145	s	h-s
390	h	145	s	h-s
677	h	145	s	h-s
367	h	194	s	h-s
403	h	21	s	h-s
403	h	146	s	h-s
448	h	146	s	h-s
480	h	146	s	h-s
454	h	146	s	h-s
390	h	146	s	h-s
367	h	146	s	h-s
677	h	146	s	h-s
473	h	55	s	h-s
475	h	55	s	h-s
646	h	88	s	h-s
681	h	88	s	h-s
699	h	2	s	h-s
396	h	56	s	h-s
389	h	56	s	h-s
396	h	66	s	h-s
389	h	66	s	h-s
868	h	105	s	h-s
868	h	60	s	h-s
628	h	75	s	h-s
881	h	75	s	h-s
881	h	10	s	h-s
508	h	154	s	h-s
463	h	154	s	h-s
881	h	154	s	h-s
401	h	154	s	h-s
515	h	154	s	h-s
495	h	30	s	h-s
474	h	98	s	h-s
476	h	250	s	h-s
387	h	250	s	h-s
463	h	95	s	h-s
608	h	89	s	h-s
626	h	11	s	h-s
524	h	79	s	h-s
769	h	67	s	h-s
827	h	67	s	h-s
501	h	12	s	h-s
676	h	145	s	h-s
374	h	145	s	h-s
716	h	145	s	h-s
1051	h	15	s	h-s
1087	h	0	s	h-s
413	h	49	s	h-s
416	h	49	s	h-s
634	h	88	s	h-s
544	h	44	s	h-s
363	h	39	s	h-s
365	h	39	s	h-s
597	h	41	s	h-s
795	h	49	s	h-s
460	h	190	s	h-s
404	h	190	s	h-s
461	h	190	s	h-s
637	h	49	s	h-s
637	h	61	s	h-s
637	h	20	s	h-s
506	h	20	s	h-s
699	h	76	s	h-s
844	h	76	s	h-s
986	h	76	s	h-s
588	h	74	s	h-s
430	h	74	s	h-s
545	h	116	s	h-s
450	h	205	s	h-s
731	h	205	s	h-s
1088	h	0	s	h-s
777	h	47	s	h-s
565	h	47	s	h-s
881	h	47	s	h-s
717	h	47	s	h-s
777	h	67	s	h-s
565	h	67	s	h-s
881	h	67	s	h-s
777	h	11	s	h-s
565	h	11	s	h-s
717	h	11	s	h-s
857	h	39	s	h-s
984	h	39	s	h-s
910	h	39	s	h-s
757	h	39	s	h-s
1053	h	39	s	h-s
857	h	59	s	h-s
984	h	59	s	h-s
1053	h	59	s	h-s
375	h	230	s	h-s
449	h	230	s	h-s
857	h	230	s	h-s
984	h	230	s	h-s
910	h	230	s	h-s
757	h	230	s	h-s
390	h	230	s	h-s
1053	h	230	s	h-s
857	h	82	s	h-s
984	h	82	s	h-s
910	h	82	s	h-s
757	h	82	s	h-s
1053	h	82	s	h-s
857	h	106	s	h-s
984	h	106	s	h-s
1053	h	106	s	h-s
747	h	20	s	h-s
684	h	21	s	h-s
1089	h	16	s	h-s
897	h	235	s	h-s
836	h	235	s	h-s
676	h	235	s	h-s
731	h	58	s	h-s
733	h	58	s	h-s
965	h	96	s	h-s
455	h	50	s	h-s
546	h	50	s	h-s
618	h	283	s	h-s
443	h	283	s	h-s
555	h	283	s	h-s
595	h	144	s	h-s
427	h	144	s	h-s
615	h	35	s	h-s
484	h	37	s	h-s
553	h	6	s	h-s
379	h	126	s	h-s
580	h	40	s	h-s
779	h	40	s	h-s
580	h	106	s	h-s
779	h	106	s	h-s
519	h	29	s	h-s
370	h	29	s	h-s
537	h	42	s	h-s
763	h	42	s	h-s
537	h	140	s	h-s
368	h	140	s	h-s
763	h	140	s	h-s
363	h	140	s	h-s
365	h	140	s	h-s
623	h	140	s	h-s
687	h	30	s	h-s
561	h	127	s	h-s
820	h	127	s	h-s
468	h	127	s	h-s
601	h	127	s	h-s
866	h	127	s	h-s
821	h	127	s	h-s
700	h	127	s	h-s
599	h	185	s	h-s
510	h	115	s	h-s
507	h	81	s	h-s
643	h	81	s	h-s
587	h	81	s	h-s
747	h	120	s	h-s
747	h	4	s	h-s
599	h	76	s	h-s
495	h	76	s	h-s
364	h	80	s	h-s
567	h	115	s	h-s
463	h	29	s	h-s
570	h	29	s	h-s
493	h	185	s	h-s
403	h	252	s	h-s
707	h	252	s	h-s
730	h	252	s	h-s
363	h	252	s	h-s
470	h	252	s	h-s
398	h	252	s	h-s
365	h	252	s	h-s
515	h	252	s	h-s
608	h	252	s	h-s
405	h	252	s	h-s
594	h	252	s	h-s
724	h	252	s	h-s
565	h	79	s	h-s
497	h	131	s	h-s
587	h	131	s	h-s
433	h	89	s	h-s
570	h	14	s	h-s
860	h	194	s	h-s
460	h	87	s	h-s
706	h	87	s	h-s
461	h	87	s	h-s
911	h	8	s	h-s
747	h	53	s	h-s
580	h	82	s	h-s
557	h	82	s	h-s
920	h	82	s	h-s
771	h	82	s	h-s
580	h	91	s	h-s
920	h	91	s	h-s
707	h	91	s	h-s
771	h	91	s	h-s
730	h	91	s	h-s
470	h	91	s	h-s
668	h	108	s	h-s
668	h	26	s	h-s
434	h	39	s	h-s
545	h	39	s	h-s
520	h	39	s	h-s
434	h	65	s	h-s
726	h	65	s	h-s
506	h	16	s	h-s
523	h	359	s	h-s
533	h	102	s	h-s
395	h	102	s	h-s
715	h	2	s	h-s
576	h	90	s	h-s
1090	h	108	s	h-s
907	h	108	s	h-s
691	h	108	s	h-s
1090	h	102	s	h-s
1090	h	26	s	h-s
907	h	26	s	h-s
509	h	98	s	h-s
371	h	127	s	h-s
460	h	127	s	h-s
406	h	127	s	h-s
571	h	87	s	h-s
364	h	87	s	h-s
699	h	87	s	h-s
600	h	64	s	h-s
511	h	64	s	h-s
763	h	64	s	h-s
718	h	24	s	h-s
683	h	24	s	h-s
530	h	66	s	h-s
829	h	359	s	h-s
471	h	34	s	h-s
463	h	40	s	h-s
369	h	40	s	h-s
908	h	88	s	h-s
843	h	47	s	h-s
579	h	50	s	h-s
829	h	50	s	h-s
843	h	50	s	h-s
655	h	115	s	h-s
746	h	115	s	h-s
463	h	91	s	h-s
655	h	91	s	h-s
378	h	91	s	h-s
784	h	8	s	h-s
416	h	46	s	h-s
398	h	46	s	h-s
387	h	46	s	h-s
401	h	46	s	h-s
454	h	46	s	h-s
878	h	56	s	h-s
670	h	56	s	h-s
880	h	56	s	h-s
878	h	75	s	h-s
670	h	75	s	h-s
880	h	75	s	h-s
630	h	75	s	h-s
819	h	60	s	h-s
725	h	60	s	h-s
439	h	20	s	h-s
603	h	189	s	h-s
